Model,FeatureSelection,Scaler,Number of features,Rmse,R2 Score(train),R2 Score(test),Params
SVR,SelectKBest,RobustScaler(),7,348675.19969857315,0.1800762971463611,0.1958126812661526,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,StandardScaler(),7,376969.0013245965,0.0625889982423422,0.0600031854230346,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,StandardScaler(),16,394724.10006781336,-0.1117626408308631,-0.0306290753937106,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,-,12,404028.0259531958,-0.0741565301388997,-0.0797869812004239,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,StandardScaler(),7,409546.69842776895,-0.1464153337262359,-0.1094863467337947,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,-,12,421651.3008258589,-0.2832665467654802,-0.1760397275081986,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,RobustScaler(),7,439251.5811390769,-0.3763152376788166,-0.2762676780889459,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,MinMaxScaler(),7,447317.1407265989,-0.4996734433696566,-0.3235677731094775,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,RobustScaler(),19,460556.6574252498,-0.5276219515315528,-0.403076118882183,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,-,16,463429.6875549133,-0.4437516879692715,-0.4206359703228952,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,RobustScaler(),16,465123.2376108366,-0.5552556281307046,-0.4310380410841006,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,MinMaxScaler(),12,501418.3508437321,-0.8943887141620033,-0.6630892338475558,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,-,7,509622.8906047357,-0.9261658071887756,-0.7179596430636561,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,MinMaxScaler(),16,574907.502581721,-1.5034575260259686,-1.186306552051379,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,MinMaxScaler(),16,591533.1207157465,-1.6393326079168014,-1.3145855448238175,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,MinMaxScaler(),19,615946.5661676788,-1.8765789813727287,-1.509580786021807,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,MinMaxScaler(),19,640889.1036781287,-2.11833051170123,-1.7169452032763477,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,MinMaxScaler(),12,642912.8102266889,-2.1288262669456333,-1.734130643424094,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,MinMaxScaler(),19,645816.0556549565,-2.1595243729819744,-1.7588798004357271,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,MinMaxScaler(),13,645970.8730128246,-2.152628945368872,-1.7602026962457975,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,MinMaxScaler(),7,658323.2411859565,-2.2668145858907875,-1.866774144084,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,MinMaxScaler(),16,668107.7838005,-2.3869126314161773,-1.9526241450231736,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,RobustScaler(),12,706150.0564277134,-2.7067588742038087,-2.298443885627277,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,-,7,709072.0270109309,-2.587995436120904,-2.325797551643651,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,StandardScaler(),12,712388.0689914875,-2.746177618752881,-2.3569770982924854,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,-,19,745534.206603974,-3.2123118043226366,-2.676632762539839,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,-,-,22,747252.4342991052,-3.231169246595625,-2.6935993132144134,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,-,19,747255.0907213612,-3.231200759294099,-2.693625574157598,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,-,13,747256.213064677,-3.2312137526437645,-2.6936366694827107,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,-,19,747260.9139193555,-3.231269235634227,-2.6936831416391938,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,-,16,755815.9446494915,-3.331466337439979,-2.7787416703163146,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,-,16,755819.4134703195,-3.331506543199728,-2.778776355501197,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,StandardScaler(),19,768669.3832555431,-3.351585420810032,-2.908357391385584,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,StandardScaler(),16,801677.4905218222,-3.7340119861083374,-3.251228838191759,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,StandardScaler(),13,804761.2856070452,-3.7884906512726806,-3.283997959365138,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,RobustScaler(),13,1030662.3965462296,-6.833249426689627,-6.026644248285924,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,RobustScaler(),16,2547766.673315302,-48.2207303383038,-41.937268080201406,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,RobustScaler(),16,2659908.760237328,-52.61954535030042,-45.80029421969645,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,RobustScaler(),12,3010704.45533496,-67.84372292806098,-58.958582125883375,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,RobustScaler(),19,3684865.064025074,-102.26868145096306,-88.81694559544617,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,RobustScaler(),19,4223936.120345765,-135.00656103862968,-117.01841753541926,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,MinMaxScaler(),12,360981.7238582538,0.1242725084894439,0.138043134988428,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,MinMaxScaler(),7,475329.4526849188,-0.6186633984157637,-0.4945297143773353,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,MinMaxScaler(),7,488093.6276719482,-0.6558039407996497,-0.5758735973116607,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,-,16,747122.2667116697,-3.229661604852222,-2.6923126127256194,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,-,19,747130.7972141338,-3.229761724428479,-2.6923969294782024,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,-,13,747168.170442008,-3.2301945546147133,-2.6927663433581364,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,-,16,747313.1457555442,-3.231883308970626,-2.6941995197657675,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,-,7,747330.4447875516,-3.232087919481022,-2.694370550653571,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,-,19,755842.1283312668,-3.3317790627010195,-2.77900348824677,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,-,19,755867.9469470877,-3.332085380484906,-2.779261664662194,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,-,-,22,755875.0592640588,-3.332169296683033,-2.7793327866973185,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,-,16,756051.2227543059,-3.334248547747782,-2.78109460706542,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,-,12,756138.7732141978,-3.3352753387377554,-2.781970356561585,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,MinMaxScaler(),19,2027410.8326538256,-30.416310535254464,-26.18933771610484,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,MinMaxScaler(),19,2045379.335334853,-31.0023913874861,-26.673419820817013,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,MinMaxScaler(),19,2953049.3951738253,-65.78740536215722,-56.68415386306286,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,MinMaxScaler(),16,3373612.452659823,-86.14682144495735,-74.28448536044434,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,MinMaxScaler(),12,4201892.406653651,-133.97306232027097,-115.78981195923473,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,MinMaxScaler(),13,4389653.01129267,-146.83616621205468,-126.46046181247642,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,MinMaxScaler(),16,4944602.840568236,-186.24053543743216,-160.72528748617884,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,MinMaxScaler(),16,5029070.01303375,-192.9354524862996,-166.29789144391307,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,StandardScaler(),12,5210740.543476688,-204.5512402233061,-178.60317171932851,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,StandardScaler(),16,5616288.515198565,-241.0941429269742,-207.64785465342524,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,RobustScaler(),16,5853003.014010669,-260.1474632068516,-225.6066232728528,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,StandardScaler(),19,6009061.605209764,-275.69426037662026,-237.85174400310748,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,StandardScaler(),16,8342725.668688762,-527.5501917223606,-459.3954573687431,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,RobustScaler(),19,8574046.689417304,-564.1900748534301,-485.2804299342316,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,StandardScaler(),16,10138403.648097211,-786.9393288246401,-678.914432568889,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,StandardScaler(),12,10903330.821259044,-908.7003992628632,-785.3818522248988,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,RobustScaler(),16,12115882.096418545,-1123.285542359071,-970.0133047800662,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,StandardScaler(),7,13401929.413775085,-1363.6007113749642,-1187.0911373878853,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,RobustScaler(),12,14243184.930688333,-1551.2763535885397,-1340.9283561684028,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,StandardScaler(),19,14617949.936551403,-1633.638680513527,-1412.4747155002476,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,StandardScaler(),13,14826523.369327568,-1674.7816717533776,-1453.098266456025,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,-,12,15903223.888022557,-1934.7584320935605,-1671.959586545715,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,StandardScaler(),7,16813944.652104255,-2148.3463108814185,-1869.05478915092,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,RobustScaler(),7,16839095.009844694,-2158.799621587621,-1874.6534423688383,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,StandardScaler(),19,17482654.528254345,-2322.164956971214,-2020.761187893737,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,-,7,45103187.4766812,-15581.727110112652,-13455.421231732314,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,RobustScaler(),12,90894657.09879898,-61932.81559091809,-54649.20746760905,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,RobustScaler(),19,98621358.04435506,-67175.47446215406,-64335.4451926143,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,RobustScaler(),16,101170470.5762308,-76596.19017603864,-67704.29642968706,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 4, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
